ID_Venda,Data,ID_Loja,Localizacao,Canal,Categoria_Produto,Produto,Quantidade,Preco_Unitario,Desconto,ID_Cliente,Idade_Cliente,Genero_Cliente,Feedback
1343,2022-08-10 16:19:56,043,Belo Horizonte,Loja Física,Tênis,NMD,2,66,7,2342,20,Feminino,Ruim
1344,2022-05-24 09:28:09,044,Porto Alegre,Loja Física,Tênis,Superstar,3,441,10,2343,56,Outro,Bom
1345,2022-09-10 10:19:42,045,Belo Horizonte,Loja Física,Calças,Calça Casual,3,274,8,2344,26,Outro,Ótimo
1346,2022-10-06 17:05:17,046,Belo Horizonte,Online,Tênis,NMD,4,323,18,2345,69,Outro,Bom
1347,2022-07-17 13:36:18,047,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,1,567,5,2346,40,Outro,Bom
1348,2022-07-09 05:26:00,048,Belo Horizonte,Online,Calças,Calça Casual,2,356,48,2347,17,Feminino,Regular
1349,2022-11-24 20:29:02,049,Porto Alegre,Online,Tênis,Superstar,3,166,28,2348,24,Feminino,Bom
1350,2022-10-22 23:10:28,050,Porto Alegre,Online,Calças,Calça Casual,2,75,31,2349,19,Masculino,Bom
1351,2022-01-17 05:58:21,051,Porto Alegre,Loja Física,Tênis,NMD,2,557,24,2350,23,Outro,Bom
1352,2022-08-19 16:30:07,052,Rio de Janeiro,Loja Física,Calças,Calça Casual,1,289,1,2351,20,Outro,Ruim
1353,2022-07-15 15:21:05,053,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,3,112,32,2352,41,Feminino,Regular
1354,2022-08-30 16:26:08,054,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,4,129,42,2353,50,Outro,Ruim
1355,2022-05-20 22:20:53,055,São Paulo,Online,Tênis,Ultraboost,3,465,10,2354,25,Masculino,Bom
1356,2022-02-17 17:07:57,056,Belo Horizonte,Loja Física,Tênis,Ultraboost,1,132,38,2355,16,Outro,Bom
1357,2022-02-23 12:11:11,057,Belo Horizonte,Loja Física,Tênis,NMD,2,578,44,2356,30,Feminino,Bom
1358,2022-08-26 16:52:21,058,Belo Horizonte,Loja Física,Tênis,NMD,1,460,24,2357,65,Outro,Ruim
1359,2022-04-18 17:35:21,059,Porto Alegre,Online,Calças,Calça Casual,2,423,0,2358,45,Masculino,Ótimo
1360,2022-09-23 04:52:53,060,Belo Horizonte,Online,Camisetas,Camiseta Clássica,4,134,17,2359,54,Feminino,Ótimo
1361,2022-08-11 13:29:08,061,Belo Horizonte,Loja Física,Calças,Calça Casual,4,168,30,2360,50,Masculino,Regular
1362,2022-09-10 13:20:41,062,São Paulo,Online,Tênis,Ultraboost,3,255,38,2361,24,Outro,Regular
1363,2022-11-08 22:47:14,063,Porto Alegre,Online,Calças,Calça Treino,1,77,22,2362,28,Masculino,Regular
1364,2022-12-10 22:37:17,064,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,1,499,2,2363,15,Outro,Regular
1365,2022-07-23 07:37:35,065,São Paulo,Online,Calças,Calça Treino,3,60,36,2364,23,Masculino,Bom
1366,2022-04-10 12:46:47,066,Belo Horizonte,Loja Física,Calças,Calça Treino,3,70,23,2365,52,Feminino,Bom
1367,2022-12-27 09:37:38,067,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,2,348,23,2366,47,Feminino,Ótimo
1368,2022-12-25 15:12:17,068,Porto Alegre,Loja Física,Calças,Calça Casual,2,446,38,2367,50,Outro,Ótimo
1369,2022-01-12 14:09:04,069,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,1,391,15,2368,44,Masculino,Regular
1370,2022-11-05 02:37:27,070,Rio de Janeiro,Loja Física,Calças,Calça Casual,3,240,4,2369,63,Masculino,Ruim
1371,2022-09-07 19:03:19,071,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,4,255,10,2370,47,Outro,Ruim
1372,2022-07-03 16:41:17,072,Belo Horizonte,Loja Física,Calças,Calça Treino,3,351,49,2371,27,Outro,Bom
1373,2022-11-08 03:16:19,073,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,4,334,25,2372,45,Masculino,Ruim
1374,2022-10-06 22:54:20,074,Belo Horizonte,Online,Calças,Calça Casual,2,121,6,2373,30,Feminino,Ruim
1375,2022-05-10 23:58:25,075,São Paulo,Loja Física,Tênis,Superstar,1,56,36,2374,22,Masculino,Ruim
1376,2022-11-07 05:22:31,076,Belo Horizonte,Online,Calças,Calça Treino,3,311,35,2375,32,Masculino,Ótimo
1377,2022-01-17 14:34:33,077,Rio de Janeiro,Loja Física,Calças,Calça Casual,2,409,27,2376,59,Outro,Ruim
1378,2022-04-18 15:56:47,078,Belo Horizonte,Loja Física,Tênis,NMD,3,441,27,2377,41,Feminino,Ótimo
1379,2022-05-16 07:15:38,079,São Paulo,Loja Física,Tênis,Ultraboost,2,364,19,2378,30,Masculino,Regular
1380,2022-01-20 06:38:10,080,Belo Horizonte,Loja Física,Tênis,Superstar,4,84,23,2379,15,Outro,Ótimo
1381,2022-03-07 01:51:31,081,São Paulo,Loja Física,Tênis,Ultraboost,4,231,18,2380,17,Feminino,Ótimo
1382,2022-05-12 01:31:43,082,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,3,490,11,2381,67,Outro,Regular
1383,2022-06-03 18:47:03,083,Belo Horizonte,Online,Tênis,Superstar,2,353,31,2382,27,Outro,Regular
1384,2022-04-30 01:26:48,084,São Paulo,Loja Física,Camisetas,Camiseta Clássica,1,287,17,2383,17,Feminino,Ótimo
1385,2022-12-22 04:36:20,085,Porto Alegre,Loja Física,Calças,Calça Treino,2,250,45,2384,33,Feminino,Ruim
1386,2022-10-06 20:48:48,086,Rio de Janeiro,Online,Calças,Calça Treino,3,534,45,2385,51,Masculino,Ótimo
1387,2022-09-11 10:35:26,087,Belo Horizonte,Online,Camisetas,Camiseta Estampada,3,335,24,2386,32,Outro,Ótimo
1388,2022-11-28 08:31:00,088,São Paulo,Loja Física,Camisetas,Camiseta Estampada,4,299,41,2387,33,Outro,Ruim
1389,2022-08-24 17:12:26,089,Porto Alegre,Loja Física,Calças,Calça Treino,2,251,2,2388,28,Outro,Ruim
1390,2022-05-19 02:55:06,090,Rio de Janeiro,Online,Calças,Calça Casual,2,56,40,2389,16,Feminino,Bom
1391,2022-02-03 20:24:56,091,São Paulo,Online,Tênis,Superstar,3,348,42,2390,25,Masculino,Ótimo
1392,2022-07-02 03:42:04,092,Rio de Janeiro,Loja Física,Calças,Calça Casual,1,300,47,2391,69,Feminino,Ruim
1393,2022-03-30 23:28:32,093,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,3,325,25,2392,59,Outro,Bom
1394,2022-03-29 14:28:18,094,São Paulo,Loja Física,Calças,Calça Casual,2,465,41,2393,19,Feminino,Ruim
1395,2022-03-11 21:52:36,095,Belo Horizonte,Online,Calças,Calça Treino,2,428,48,2394,27,Feminino,Ruim
1396,2022-03-18 00:31:24,096,Porto Alegre,Loja Física,Tênis,Ultraboost,1,413,14,2395,40,Feminino,Regular
1397,2022-02-14 11:18:22,097,São Paulo,Online,Calças,Calça Casual,2,209,21,2396,16,Outro,Ruim
1398,2022-04-10 08:25:52,098,Rio de Janeiro,Loja Física,Tênis,Superstar,4,542,36,2397,17,Masculino,Regular
1399,2022-04-03 01:54:40,099,Belo Horizonte,Online,Camisetas,Camiseta Estampada,2,313,10,2398,42,Masculino,Ruim
1400,2022-03-09 11:24:34,100,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,1,525,39,2399,45,Masculino,Bom
1401,2022-08-09 14:04:16,001,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,3,256,20,2400,49,Outro,Ótimo
1402,2022-04-05 09:16:24,002,São Paulo,Online,Tênis,Ultraboost,1,317,31,2401,54,Feminino,Bom
1403,2022-05-20 20:05:42,003,São Paulo,Loja Física,Camisetas,Camiseta Estampada,1,129,30,2402,40,Feminino,Ótimo
1404,2022-01-16 21:03:57,004,São Paulo,Loja Física,Calças,Calça Casual,3,341,48,2403,56,Feminino,Bom
1405,2022-01-09 16:51:20,005,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,1,493,41,2404,59,Feminino,Ótimo
1406,2022-04-18 08:41:51,006,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,3,60,36,2405,46,Feminino,Ótimo
1407,2022-11-28 13:04:10,007,Rio de Janeiro,Loja Física,Tênis,Superstar,3,467,24,2406,45,Outro,Regular
1408,2022-11-25 05:58:28,008,Porto Alegre,Online,Tênis,NMD,3,361,18,2407,52,Masculino,Ótimo
1409,2022-10-20 05:04:46,009,Porto Alegre,Online,Calças,Calça Casual,1,481,15,2408,30,Outro,Regular
1410,2022-04-06 00:46:23,010,Rio de Janeiro,Loja Física,Calças,Calça Treino,4,503,20,2409,46,Masculino,Ótimo
1411,2022-04-26 00:35:07,011,Porto Alegre,Online,Camisetas,Camiseta Clássica,2,540,9,2410,55,Masculino,Ótimo
1412,2022-03-04 15:27:25,012,São Paulo,Online,Camisetas,Camiseta Clássica,4,321,33,2411,58,Feminino,Regular
1413,2022-11-10 23:24:39,013,São Paulo,Online,Tênis,NMD,2,248,29,2412,22,Outro,Bom
1414,2022-10-09 13:37:12,014,São Paulo,Loja Física,Camisetas,Camiseta Clássica,3,401,45,2413,26,Outro,Ótimo
1415,2022-07-27 18:52:57,015,São Paulo,Loja Física,Tênis,Ultraboost,2,155,28,2414,32,Feminino,Ótimo
1416,2022-01-27 09:34:21,016,Rio de Janeiro,Online,Tênis,Superstar,4,337,23,2415,36,Feminino,Ótimo
1417,2022-04-30 16:59:25,017,Porto Alegre,Online,Tênis,NMD,3,52,34,2416,41,Outro,Ruim
1418,2022-06-10 13:27:33,018,Porto Alegre,Online,Tênis,Ultraboost,4,464,20,2417,21,Masculino,Ruim
1419,2022-05-24 10:46:14,019,Rio de Janeiro,Online,Calças,Calça Treino,1,300,22,2418,22,Feminino,Ruim
1420,2022-02-14 10:35:53,020,Porto Alegre,Loja Física,Calças,Calça Treino,4,446,9,2419,45,Outro,Regular
1421,2022-03-16 17:52:09,021,Belo Horizonte,Online,Tênis,NMD,2,313,20,2420,29,Feminino,Ruim
1422,2022-05-29 01:06:34,022,Porto Alegre,Online,Camisetas,Camiseta Clássica,1,347,19,2421,58,Feminino,Ruim
1423,2022-06-14 00:43:42,023,Rio de Janeiro,Loja Física,Tênis,Ultraboost,1,291,47,2422,64,Outro,Bom
1424,2022-07-25 23:06:42,024,Porto Alegre,Online,Calças,Calça Treino,1,576,27,2423,43,Masculino,Ótimo
1425,2022-04-28 09:34:17,025,Rio de Janeiro,Loja Física,Calças,Calça Treino,4,503,22,2424,24,Feminino,Ruim
1426,2022-06-08 10:42:05,026,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,2,65,20,2425,19,Outro,Ótimo
1427,2022-03-15 14:06:57,027,Porto Alegre,Online,Tênis,NMD,1,561,37,2426,51,Masculino,Bom
1428,2022-01-19 23:25:29,028,Belo Horizonte,Loja Física,Calças,Calça Casual,2,98,2,2427,65,Masculino,Bom
1429,2022-06-09 02:51:46,029,São Paulo,Online,Calças,Calça Casual,4,502,37,2428,64,Outro,Ruim
1430,2022-06-15 17:57:01,030,São Paulo,Online,Camisetas,Camiseta Estampada,3,233,4,2429,17,Feminino,Ruim
1431,2022-12-25 08:07:58,031,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,1,161,25,2430,19,Outro,Ótimo
1432,2022-05-08 09:43:59,032,Porto Alegre,Loja Física,Calças,Calça Treino,4,387,28,2431,26,Feminino,Ótimo
1433,2022-03-04 21:15:11,033,Belo Horizonte,Loja Física,Calças,Calça Treino,2,343,36,2432,41,Masculino,Bom
1434,2022-04-02 21:42:53,034,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,1,219,11,2433,18,Feminino,Ruim
1435,2022-04-03 05:50:41,035,Belo Horizonte,Online,Calças,Calça Treino,4,55,46,2434,24,Feminino,Ruim
1436,2022-10-03 07:05:01,036,São Paulo,Loja Física,Calças,Calça Casual,2,534,29,2435,68,Feminino,Bom
1437,2022-05-11 11:59:19,037,Belo Horizonte,Online,Calças,Calça Treino,3,252,9,2436,26,Masculino,Regular
1438,2022-04-11 14:02:01,038,Porto Alegre,Loja Física,Tênis,Ultraboost,3,412,36,2437,51,Masculino,Bom
1439,2022-12-22 21:58:22,039,Belo Horizonte,Online,Tênis,Ultraboost,1,70,14,2438,69,Masculino,Ótimo
1440,2022-07-03 07:25:21,040,Porto Alegre,Online,Tênis,Ultraboost,4,391,13,2439,23,Feminino,Ótimo
1441,2022-03-25 17:37:22,041,São Paulo,Online,Camisetas,Camiseta Estampada,4,69,12,2440,27,Feminino,Bom
1442,2022-05-11 23:14:14,042,Rio de Janeiro,Online,Calças,Calça Treino,3,229,28,2441,60,Masculino,Ruim
1443,2022-09-03 11:01:17,043,Belo Horizonte,Online,Camisetas,Camiseta Clássica,4,415,37,2442,57,Feminino,Ótimo
1444,2022-10-20 09:31:48,044,São Paulo,Loja Física,Tênis,Superstar,1,161,6,2443,59,Masculino,Bom
1445,2022-07-23 04:12:17,045,Porto Alegre,Online,Tênis,Superstar,4,111,38,2444,18,Masculino,Ruim
1446,2022-04-29 00:00:01,046,Rio de Janeiro,Loja Física,Tênis,NMD,1,173,31,2445,61,Feminino,Ótimo
1447,2022-06-05 20:58:37,047,Porto Alegre,Loja Física,Calças,Calça Treino,3,92,28,2446,58,Feminino,Ruim
1448,2022-03-08 01:01:12,048,São Paulo,Online,Camisetas,Camiseta Estampada,2,404,2,2447,18,Outro,Bom
1449,2022-04-11 09:10:14,049,São Paulo,Online,Tênis,Superstar,2,223,17,2448,21,Masculino,Bom
1450,2022-07-14 21:54:52,050,Belo Horizonte,Loja Física,Calças,Calça Treino,1,163,22,2449,67,Masculino,Ótimo
1451,2022-10-22 09:55:00,051,Belo Horizonte,Online,Calças,Calça Treino,3,133,44,2450,49,Masculino,Ótimo
1452,2022-03-08 22:03:43,052,Porto Alegre,Loja Física,Calças,Calça Treino,3,265,35,2451,50,Masculino,Bom
1453,2022-04-01 12:53:46,053,São Paulo,Loja Física,Camisetas,Camiseta Clássica,2,589,2,2452,20,Feminino,Ruim
1454,2022-10-06 06:51:03,054,Porto Alegre,Loja Física,Tênis,Ultraboost,4,439,16,2453,29,Outro,Ótimo
1455,2022-10-21 08:52:14,055,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,1,418,14,2454,69,Feminino,Ótimo
1456,2022-06-30 06:02:02,056,São Paulo,Loja Física,Tênis,NMD,1,116,15,2455,18,Feminino,Ótimo
1457,2022-07-12 20:22:55,057,Belo Horizonte,Online,Tênis,NMD,2,363,13,2456,16,Masculino,Bom
1458,2022-01-28 18:22:30,058,Belo Horizonte,Online,Calças,Calça Casual,4,326,40,2457,43,Masculino,Regular
1459,2022-12-20 10:57:57,059,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,3,594,24,2458,37,Outro,Regular
1460,2022-08-09 08:07:44,060,São Paulo,Loja Física,Calças,Calça Treino,3,287,18,2459,50,Feminino,Ruim
1461,2022-06-27 05:13:29,061,Rio de Janeiro,Online,Calças,Calça Casual,1,138,37,2460,68,Feminino,Ruim
1462,2022-12-04 21:52:56,062,Rio de Janeiro,Online,Tênis,NMD,1,232,34,2461,23,Feminino,Ruim
1463,2022-04-14 07:07:26,063,São Paulo,Loja Física,Calças,Calça Casual,2,141,48,2462,68,Outro,Bom
1464,2022-09-10 16:39:59,064,Porto Alegre,Loja Física,Calças,Calça Treino,1,338,12,2463,30,Feminino,Ótimo
1465,2022-05-23 02:41:48,065,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,1,299,30,2464,30,Masculino,Regular
1466,2022-02-17 14:12:24,066,Rio de Janeiro,Loja Física,Calças,Calça Casual,1,458,31,2465,21,Outro,Ruim
1467,2022-08-29 20:39:12,067,São Paulo,Online,Camisetas,Camiseta Estampada,3,65,30,2466,62,Outro,Regular
1468,2022-10-24 20:53:07,068,São Paulo,Loja Física,Camisetas,Camiseta Estampada,1,181,1,2467,37,Outro,Ótimo
1469,2022-10-22 08:30:16,069,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,3,405,16,2468,49,Masculino,Ótimo
1470,2022-02-20 14:14:46,070,Rio de Janeiro,Online,Tênis,Superstar,2,116,30,2469,42,Outro,Ruim
1471,2022-10-03 03:13:34,071,Rio de Janeiro,Online,Tênis,NMD,2,578,32,2470,19,Masculino,Bom
1472,2022-05-24 02:09:58,072,Belo Horizonte,Online,Camisetas,Camiseta Estampada,1,310,2,2471,37,Masculino,Bom
1473,2022-06-18 22:04:18,073,Porto Alegre,Online,Tênis,NMD,4,217,23,2472,56,Outro,Regular
1474,2022-04-17 12:18:35,074,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,1,129,42,2473,56,Masculino,Ótimo
1475,2022-12-26 04:00:38,075,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,3,213,37,2474,16,Masculino,Regular
1476,2022-12-17 04:37:13,076,Porto Alegre,Online,Calças,Calça Casual,1,358,35,2475,17,Outro,Ótimo
1477,2022-04-09 08:18:42,077,Belo Horizonte,Online,Tênis,Superstar,1,312,21,2476,66,Feminino,Regular
1478,2022-02-26 00:08:43,078,São Paulo,Online,Camisetas,Camiseta Clássica,4,481,43,2477,49,Outro,Bom
1479,2022-02-08 19:42:06,079,São Paulo,Loja Física,Camisetas,Camiseta Estampada,3,196,9,2478,49,Masculino,Bom
1480,2022-05-28 12:08:14,080,Belo Horizonte,Loja Física,Calças,Calça Treino,2,511,17,2479,38,Feminino,Regular
1481,2022-07-23 21:43:50,081,Belo Horizonte,Online,Tênis,Ultraboost,3,310,28,2480,68,Masculino,Bom
1482,2022-05-15 13:54:28,082,São Paulo,Loja Física,Calças,Calça Casual,2,442,33,2481,34,Masculino,Regular
1483,2022-11-09 11:05:14,083,São Paulo,Online,Calças,Calça Treino,2,165,5,2482,53,Outro,Regular
1484,2022-03-01 12:31:51,084,São Paulo,Loja Física,Camisetas,Camiseta Estampada,2,174,16,2483,41,Feminino,Ruim
1485,2022-08-27 16:35:49,085,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,4,106,16,2484,67,Masculino,Bom
1486,2022-04-29 10:13:18,086,São Paulo,Loja Física,Camisetas,Camiseta Clássica,4,599,14,2485,62,Feminino,Ruim
1487,2022-05-05 06:36:40,087,Belo Horizonte,Loja Física,Calças,Calça Treino,4,277,22,2486,35,Feminino,Ruim
1488,2022-09-21 21:04:03,088,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,3,527,37,2487,64,Outro,Bom
1489,2022-06-10 13:28:03,089,Porto Alegre,Loja Física,Calças,Calça Treino,3,407,17,2488,30,Feminino,Ruim
1490,2022-03-01 11:50:46,090,Porto Alegre,Online,Tênis,NMD,3,568,24,2489,58,Outro,Regular
1491,2022-05-02 09:20:18,091,Belo Horizonte,Loja Física,Tênis,Ultraboost,3,71,2,2490,27,Masculino,Ruim
1492,2022-10-10 14:16:27,092,Belo Horizonte,Online,Camisetas,Camiseta Estampada,2,261,36,2491,41,Outro,Ótimo
1493,2022-12-29 09:27:38,093,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,3,261,37,2492,51,Feminino,Ruim
1494,2022-05-09 17:43:10,094,Porto Alegre,Online,Calças,Calça Treino,2,424,18,2493,62,Outro,Ruim
1495,2022-07-09 13:55:57,095,Porto Alegre,Online,Calças,Calça Treino,4,426,5,2494,24,Masculino,Regular
1496,2022-07-25 03:08:33,096,Rio de Janeiro,Online,Calças,Calça Casual,1,462,35,2495,45,Outro,Bom
1497,2022-12-03 16:19:30,097,São Paulo,Online,Calças,Calça Casual,4,416,34,2496,32,Outro,Ruim
1498,2022-09-22 13:59:16,098,São Paulo,Loja Física,Tênis,NMD,1,184,42,2497,28,Outro,Regular
1499,2022-07-30 07:26:55,099,Porto Alegre,Online,Camisetas,Camiseta Estampada,2,346,32,2498,48,Outro,Bom
1500,2022-11-13 03:24:48,100,São Paulo,Loja Física,Tênis,Superstar,3,293,36,2499,50,Masculino,Bom
1501,2022-09-18 08:10:53,001,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,2,548,20,2500,41,Feminino,Ótimo
1502,2022-10-29 09:22:02,002,Rio de Janeiro,Online,Tênis,Superstar,1,242,43,2501,28,Outro,Ruim
1503,2022-03-28 01:15:10,003,Belo Horizonte,Online,Calças,Calça Treino,2,390,40,2502,41,Feminino,Bom
1504,2022-05-24 20:04:49,004,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,4,117,47,2503,59,Masculino,Ruim
1505,2022-06-07 16:31:47,005,São Paulo,Online,Camisetas,Camiseta Clássica,3,337,44,2504,60,Masculino,Regular
1506,2022-06-06 04:26:07,006,Porto Alegre,Online,Tênis,Ultraboost,4,431,47,2505,31,Feminino,Regular
1507,2022-03-29 04:27:41,007,São Paulo,Loja Física,Camisetas,Camiseta Estampada,4,370,24,2506,42,Feminino,Bom
1508,2022-01-16 04:46:26,008,Porto Alegre,Online,Tênis,Ultraboost,1,539,34,2507,30,Outro,Bom
1509,2022-12-19 18:39:55,009,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,3,239,14,2508,64,Feminino,Ruim
1510,2022-10-05 21:12:45,010,São Paulo,Loja Física,Calças,Calça Casual,1,286,33,2509,52,Feminino,Ruim
1511,2022-04-25 15:16:31,011,Belo Horizonte,Online,Camisetas,Camiseta Estampada,3,370,0,2510,57,Outro,Bom
1512,2022-08-25 12:28:55,012,Rio de Janeiro,Online,Calças,Calça Treino,4,557,23,2511,55,Outro,Regular
1513,2022-01-19 03:15:22,013,Rio de Janeiro,Loja Física,Calças,Calça Casual,1,90,10,2512,39,Feminino,Ruim
1514,2022-06-01 20:07:58,014,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,3,144,39,2513,41,Feminino,Ruim
1515,2022-11-19 00:23:19,015,Belo Horizonte,Online,Tênis,NMD,2,394,21,2514,30,Outro,Ruim
1516,2022-07-10 19:02:44,016,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,3,332,7,2515,17,Masculino,Ótimo
1517,2022-12-10 01:19:44,017,São Paulo,Online,Calças,Calça Casual,2,77,18,2516,36,Feminino,Regular
1518,2022-09-10 16:31:22,018,Rio de Janeiro,Loja Física,Tênis,Ultraboost,2,157,29,2517,42,Outro,Ótimo
1519,2022-04-30 18:00:49,019,São Paulo,Loja Física,Tênis,Ultraboost,3,375,2,2518,34,Masculino,Regular
1520,2022-01-23 15:21:38,020,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,4,413,39,2519,31,Masculino,Regular
1521,2022-04-17 12:16:17,021,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,3,164,20,2520,31,Outro,Ruim
1522,2022-12-15 05:55:08,022,São Paulo,Online,Calças,Calça Casual,1,573,4,2521,27,Outro,Ótimo
1523,2022-06-15 13:24:07,023,Belo Horizonte,Online,Tênis,Ultraboost,1,254,11,2522,58,Feminino,Ruim
1524,2022-07-03 11:40:18,024,Porto Alegre,Online,Calças,Calça Treino,2,553,24,2523,51,Outro,Ruim
1525,2022-09-04 07:42:35,025,São Paulo,Loja Física,Calças,Calça Casual,2,414,9,2524,15,Feminino,Ruim
1526,2022-10-27 12:24:27,026,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,4,396,32,2525,66,Outro,Ótimo
1527,2022-10-19 03:54:44,027,Porto Alegre,Online,Tênis,Ultraboost,4,319,38,2526,39,Outro,Regular
1528,2022-01-21 06:06:11,028,Porto Alegre,Loja Física,Tênis,Superstar,4,334,46,2527,15,Feminino,Bom
1529,2022-09-29 12:22:18,029,São Paulo,Online,Camisetas,Camiseta Clássica,2,61,42,2528,19,Masculino,Regular
1530,2022-08-14 15:25:31,030,Rio de Janeiro,Online,Tênis,Superstar,2,224,39,2529,37,Outro,Ótimo
1531,2022-10-05 16:17:34,031,Rio de Janeiro,Online,Calças,Calça Casual,4,407,46,2530,54,Feminino,Regular
1532,2022-12-15 15:27:12,032,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,2,368,13,2531,58,Feminino,Bom
1533,2022-06-05 14:08:07,033,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,4,502,24,2532,25,Outro,Regular
1534,2022-04-06 22:56:55,034,Belo Horizonte,Loja Física,Calças,Calça Treino,2,224,30,2533,44,Feminino,Ótimo
1535,2022-12-19 17:41:25,035,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,2,382,32,2534,52,Outro,Ótimo
1536,2022-05-18 07:34:16,036,Porto Alegre,Online,Camisetas,Camiseta Estampada,4,386,19,2535,47,Feminino,Bom
1537,2022-10-11 08:46:07,037,Belo Horizonte,Online,Camisetas,Camiseta Estampada,2,572,11,2536,56,Outro,Ruim
1538,2022-11-29 01:58:10,038,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,1,279,45,2537,51,Masculino,Ruim
1539,2022-10-18 18:14:53,039,Belo Horizonte,Online,Camisetas,Camiseta Estampada,1,480,26,2538,68,Outro,Ruim
1540,2022-12-04 13:14:45,040,Rio de Janeiro,Loja Física,Calças,Calça Treino,1,473,21,2539,42,Outro,Ruim
1541,2022-10-15 11:39:14,041,Rio de Janeiro,Loja Física,Tênis,NMD,4,404,18,2540,28,Outro,Bom
1542,2022-12-30 09:04:58,042,São Paulo,Online,Calças,Calça Casual,3,220,28,2541,54,Masculino,Regular
1543,2022-02-05 01:54:19,043,Belo Horizonte,Loja Física,Tênis,NMD,1,273,49,2542,24,Feminino,Bom
1544,2022-01-09 02:34:17,044,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,2,587,0,2543,59,Outro,Bom
1545,2022-01-25 11:45:45,045,São Paulo,Online,Camisetas,Camiseta Estampada,2,498,24,2544,58,Outro,Ruim
1546,2022-10-22 19:25:50,046,São Paulo,Loja Física,Camisetas,Camiseta Estampada,3,451,48,2545,66,Feminino,Regular
1547,2022-07-11 18:38:27,047,Belo Horizonte,Loja Física,Tênis,Ultraboost,2,381,49,2546,64,Outro,Ruim
1548,2022-05-15 19:24:50,048,São Paulo,Loja Física,Calças,Calça Treino,1,465,14,2547,35,Outro,Regular
1549,2022-07-10 21:22:33,049,São Paulo,Online,Tênis,Ultraboost,4,145,8,2548,63,Masculino,Regular
1550,2022-12-16 10:52:49,050,São Paulo,Online,Tênis,NMD,3,103,2,2549,63,Feminino,Regular
